DeliveryID,OrderID,DeliveryPartnerName,PickupTime,DeliveryEndTime,DistanceTraveled
15542,11542,Sneha Patil,04:03.4,22:03.4,6.71
15543,11543,Rohit Sharma,09:03.4,17:03.4,7.85
15544,11544,Sneha Patil,34:03.4,44:03.4,8.58
15545,11545,Simran Kaur,08:03.4,21:03.4,3.49
15546,11546,Simran Kaur,12:03.4,30:03.4,7.56
15547,11547,Simran Kaur,06:03.4,19:03.4,7.67
15548,11548,Sneha Patil,30:03.4,48:03.4,2.23
15549,11549,Sneha Patil,22:03.4,32:03.4,9.54
15550,11550,Amit Singh,16:03.4,34:03.4,8.97
15551,11551,Divya Rao,53:03.4,16:03.4,1.96
15552,11552,Karan Mehta,10:03.4,33:03.4,2.27
15553,11553,Simran Kaur,34:03.4,47:03.4,9.64
15554,11554,Amit Singh,40:03.4,53:03.4,1.67
15555,11555,Arjun Nair,57:03.4,15:03.4,9.41
15556,11556,Sneha Patil,56:03.4,19:03.4,4.48
15557,11557,Simran Kaur,48:03.4,56:03.4,6.77
15558,11558,Simran Kaur,45:03.4,53:03.4,7.11
15559,11559,Amit Singh,00:03.4,13:03.4,3.27
15560,11560,Simran Kaur,22:03.4,35:03.4,5.8
15561,11561,Rohit Sharma,46:03.4,59:03.4,5.48
15562,11562,Karan Mehta,36:03.4,54:03.4,9.3
15563,11563,Priya Das,31:03.4,44:03.4,9.99
15564,11564,Karan Mehta,16:03.4,34:03.4,9.27
15565,11565,Amit Singh,24:03.4,34:03.4,5.69
15566,11566,Arjun Nair,09:03.4,32:03.4,5.64
15567,11567,Amit Singh,41:03.4,59:03.4,5.03
15568,11568,Sneha Patil,36:03.4,44:03.4,5.58
15569,11569,Rohit Sharma,45:03.4,08:03.4,4.47
15570,11570,Vikram Verma,55:03.4,05:03.4,6.91
15571,11571,Priya Das,17:03.4,40:03.4,6.08
15572,11572,Amit Singh,21:03.4,39:03.4,3.03
15573,11573,Rohit Sharma,03:03.4,13:03.4,2.18
15574,11574,Rohit Sharma,16:03.4,39:03.4,4.55
15575,11575,Priya Das,27:03.4,37:03.4,9.51
15576,11576,Priya Das,23:03.4,33:03.4,9.51
15577,11577,Vikram Verma,59:03.4,09:03.4,4.19
15578,11578,Rohit Sharma,28:03.4,36:03.4,9.44
15579,11579,Arjun Nair,18:03.4,31:03.4,6.01
15580,11580,Arjun Nair,13:03.4,31:03.4,9.64
15581,11581,Vikram Verma,24:03.4,37:03.4,8.89
15582,11582,Karan Mehta,51:03.4,14:03.4,4.66
15583,11583,Amit Singh,09:03.4,27:03.4,3.95
15584,11584,Priya Das,24:03.4,32:03.4,9.95
15585,11585,Karan Mehta,20:03.4,28:03.4,5.77
15586,11586,Rohit Sharma,01:03.4,24:03.4,5.53
15587,11587,Priya Das,54:03.4,17:03.4,8.52
15588,11588,Simran Kaur,22:03.4,32:03.4,3.81
15589,11589,Arjun Nair,24:03.4,47:03.4,4.23
15590,11590,Rahul Jain,45:03.4,55:03.4,9.64
15591,11591,Vikram Verma,26:03.4,49:03.4,7.59
15592,11592,Karan Mehta,42:03.4,55:03.4,5.47
15593,11593,Sneha Patil,43:03.4,56:03.4,8.62
15594,11594,Priya Das,22:03.4,45:03.4,5.92
15595,11595,Karan Mehta,35:03.4,58:03.4,7.51
15596,11596,Divya Rao,55:03.4,13:03.4,9.14
15597,11597,Priya Das,44:03.4,07:03.4,5.68
15598,11598,Karan Mehta,02:03.4,15:03.4,2.77
15599,11599,Rahul Jain,58:03.4,16:03.4,2.8
15600,11600,Arjun Nair,40:03.4,53:03.4,8.86
15601,11601,Amit Singh,40:03.4,58:03.4,6.26
15602,11602,Vikram Verma,38:03.4,56:03.4,4.66
15603,11603,Amit Singh,05:03.4,15:03.4,4.41
15604,11604,Rohit Sharma,22:03.4,40:03.4,7.01
15605,11605,Karan Mehta,08:03.4,16:03.4,8.6
15606,11606,Simran Kaur,52:03.4,00:03.4,5.15
15607,11607,Divya Rao,37:03.4,00:03.4,5.67
15608,11608,Amit Singh,46:03.4,09:03.4,2.98
15609,11609,Divya Rao,03:03.4,26:03.4,2.19
15610,11610,Vikram Verma,16:03.4,29:03.4,4.21
15611,11611,Rahul Jain,09:03.4,27:03.4,5.31
15612,11612,Simran Kaur,13:03.4,23:03.4,3.21
15613,11613,Rahul Jain,14:03.4,37:03.4,1.55
15614,11614,Vikram Verma,12:03.4,22:03.4,2.51
15615,11615,Karan Mehta,48:03.4,56:03.4,8.18
15616,11616,Divya Rao,44:03.4,07:03.4,1.61
15617,11617,Sneha Patil,05:03.4,15:03.4,5.11
15618,11618,Karan Mehta,23:03.4,31:03.4,2
15619,11619,Simran Kaur,10:03.4,18:03.4,4.18
15620,11620,Amit Singh,39:03.4,57:03.4,5.22
15621,11621,Rahul Jain,20:03.4,33:03.4,4.09
15622,11622,Rahul Jain,30:03.4,48:03.4,8.51
15623,11623,Priya Das,34:03.4,57:03.4,1.61
15624,11624,Rahul Jain,41:03.4,51:03.4,6.18
15625,11625,Simran Kaur,02:03.4,10:03.4,2.51
15626,11626,Vikram Verma,18:03.4,36:03.4,4.44
15627,11627,Karan Mehta,56:03.4,09:03.4,8.86
15628,11628,Vikram Verma,32:03.4,40:03.4,1.6
15629,11629,Arjun Nair,51:03.4,09:03.4,8.27
15630,11630,Divya Rao,55:03.4,18:03.4,7.21
15631,11631,Divya Rao,52:03.4,02:03.4,9.24
15632,11632,Arjun Nair,09:03.4,22:03.4,4.74
15633,11633,Divya Rao,30:03.4,40:03.4,1.98
15634,11634,Simran Kaur,11:03.4,29:03.4,9.32
15635,11635,Priya Das,01:03.4,19:03.4,4.65
15636,11636,Amit Singh,57:03.4,20:03.4,3.22
15637,11637,Rahul Jain,23:03.4,46:03.4,2.52
15638,11638,Arjun Nair,09:03.4,17:03.4,4.36
15639,11639,Karan Mehta,13:03.4,26:03.4,9.64
15640,11640,Priya Das,27:03.4,45:03.4,3.71
15641,11641,Sneha Patil,25:03.4,48:03.4,7.8
15642,11642,Rahul Jain,06:03.4,24:03.4,7.31
15643,11643,Arjun Nair,35:03.4,53:03.4,2.58
15644,11644,Sneha Patil,53:03.4,03:03.4,4.97
15645,11645,Karan Mehta,13:03.4,31:03.4,8.85
15646,11646,Arjun Nair,17:03.4,40:03.4,5.62
15647,11647,Sneha Patil,37:03.4,00:03.4,8.64
15648,11648,Priya Das,22:03.4,35:03.4,8.68
15649,11649,Amit Singh,11:03.4,19:03.4,2.65
15650,11650,Karan Mehta,03:03.4,13:03.4,1.97
15651,11651,Priya Das,05:03.4,18:03.4,4.13
15652,11652,Vikram Verma,43:03.4,51:03.4,6.75
15653,11653,Divya Rao,34:03.4,44:03.4,9.95
15654,11654,Karan Mehta,40:03.4,50:03.4,1.82
15655,11655,Priya Das,02:03.4,20:03.4,5.33
15656,11656,Divya Rao,43:03.4,53:03.4,5.12
15657,11657,Priya Das,53:03.4,16:03.4,5.26
15658,11658,Priya Das,52:03.4,10:03.4,5.84
15659,11659,Rohit Sharma,46:03.4,54:03.4,2.44
15660,11660,Rahul Jain,45:03.4,03:03.4,5.67
15661,11661,Amit Singh,13:03.4,21:03.4,3.61
15662,11662,Vikram Verma,31:03.4,41:03.4,8.44
15663,11663,Karan Mehta,38:03.4,01:03.4,8.78
15664,11664,Priya Das,22:03.4,45:03.4,4.26
15665,11665,Rahul Jain,54:03.4,04:03.4,5.97
15666,11666,Divya Rao,07:03.4,17:03.4,4.11
15667,11667,Amit Singh,50:03.4,08:03.4,4.12
15668,11668,Rohit Sharma,26:03.4,39:03.4,7.12
15669,11669,Amit Singh,51:03.4,14:03.4,7.14
15670,11670,Priya Das,04:03.4,14:03.4,3.3
15671,11671,Simran Kaur,03:03.4,26:03.4,2.15
15672,11672,Priya Das,48:03.4,11:03.4,9.72
15673,11673,Sneha Patil,34:03.4,57:03.4,2.63
15674,11674,Sneha Patil,42:03.4,05:03.4,3.68
15675,11675,Priya Das,19:03.4,37:03.4,7.63
15676,11676,Priya Das,13:03.4,36:03.4,5.87
15677,11677,Amit Singh,16:03.4,29:03.4,5.85
15678,11678,Simran Kaur,46:03.4,09:03.4,3.8
15679,11679,Rahul Jain,00:03.4,08:03.4,8.65
15680,11680,Rohit Sharma,13:03.4,26:03.4,3.33
15681,11681,Rahul Jain,37:03.4,45:03.4,5.83
15682,11682,Amit Singh,48:03.4,58:03.4,8.49
15683,11683,Divya Rao,23:03.4,33:03.4,6.35
15684,11684,Arjun Nair,38:03.4,56:03.4,6.3
15685,11685,Simran Kaur,50:03.4,03:03.4,3.12
15686,11686,Divya Rao,19:03.4,37:03.4,1.67
15687,11687,Divya Rao,26:03.4,36:03.4,6.37
15688,11688,Divya Rao,43:03.4,56:03.4,6.19
15689,11689,Arjun Nair,40:03.4,03:03.4,6.14
15690,11690,Arjun Nair,38:03.4,48:03.4,4.15
15691,11691,Sneha Patil,51:03.4,09:03.4,2.04
15692,11692,Sneha Patil,54:03.4,17:03.4,7.77
15693,11693,Rohit Sharma,52:03.4,10:03.4,4.74
15694,11694,Amit Singh,14:03.4,37:03.4,3.18
15695,11695,Rahul Jain,14:03.4,27:03.4,5.35
15696,11696,Arjun Nair,58:03.4,11:03.4,6.94
15697,11697,Rahul Jain,09:03.4,27:03.4,6.16
15698,11698,Rahul Jain,56:03.4,06:03.4,6.96
15699,11699,Amit Singh,07:03.4,25:03.4,9.98
15700,11700,Sneha Patil,11:03.4,29:03.4,2.04
15701,11701,Karan Mehta,52:03.4,15:03.4,5
15702,11702,Rahul Jain,55:03.4,18:03.4,7.55
15703,11703,Amit Singh,16:03.4,24:03.4,3.75
15704,11704,Sneha Patil,16:03.4,39:03.4,7.93
15705,11705,Rahul Jain,25:03.4,33:03.4,6.57
15706,11706,Vikram Verma,48:03.4,01:03.4,7.99
15707,11707,Simran Kaur,58:03.4,06:03.4,3.97
15708,11708,Simran Kaur,45:03.4,53:03.4,2.21
15709,11709,Karan Mehta,40:03.4,50:03.4,6.6
15710,11710,Karan Mehta,25:03.4,38:03.4,3.21
15711,11711,Priya Das,56:03.4,04:03.4,8.16
15712,11712,Arjun Nair,19:03.4,27:03.4,9.78
15713,11713,Priya Das,41:03.4,04:03.4,5.94
15714,11714,Amit Singh,59:03.4,07:03.4,2.95
15715,11715,Karan Mehta,05:03.4,23:03.4,8.84
15716,11716,Simran Kaur,25:03.4,35:03.4,3.87
15717,11717,Simran Kaur,59:03.4,22:03.4,2.81
15718,11718,Priya Das,36:03.4,49:03.4,6.99
15719,11719,Priya Das,55:03.4,05:03.4,7.49
15720,11720,Karan Mehta,43:03.4,56:03.4,4.34
15721,11721,Rohit Sharma,56:03.4,19:03.4,6.26
15722,11722,Amit Singh,56:03.4,04:03.4,1.85
15723,11723,Karan Mehta,32:03.4,55:03.4,7.78
15724,11724,Rohit Sharma,27:03.4,35:03.4,4.12
15725,11725,Amit Singh,16:03.4,26:03.4,2.21
15726,11726,Rahul Jain,05:03.4,18:03.4,8.18
15727,11727,Rohit Sharma,10:03.4,33:03.4,4.01
15728,11728,Priya Das,10:03.4,23:03.4,6.42
15729,11729,Rohit Sharma,25:03.4,35:03.4,9.82
15730,11730,Karan Mehta,02:03.4,20:03.4,4.67
15731,11731,Arjun Nair,05:03.4,13:03.4,6.04
15732,11732,Amit Singh,09:03.4,22:03.4,5.22
15733,11733,Sneha Patil,22:03.4,35:03.4,5.81
15734,11734,Rohit Sharma,00:03.4,23:03.4,2.22
15735,11735,Karan Mehta,41:03.4,49:03.4,2.3
15736,11736,Priya Das,05:03.4,18:03.4,7.75
15737,11737,Simran Kaur,35:03.4,45:03.4,8.76
15738,11738,Rohit Sharma,09:03.4,32:03.4,9.81
15739,11739,Arjun Nair,30:03.4,40:03.4,1.95
15740,11740,Sneha Patil,52:03.4,05:03.4,3.33
15741,11741,Priya Das,39:03.4,52:03.4,2.74
15742,11742,Karan Mehta,50:03.4,13:03.4,2.74
15743,11743,Rahul Jain,32:03.4,40:03.4,7.08
15744,11744,Priya Das,50:03.4,03:03.4,6.75
15745,11745,Divya Rao,52:03.4,15:03.4,7.18
15746,11746,Sneha Patil,04:03.4,12:03.4,9.35
15747,11747,Arjun Nair,16:03.4,26:03.4,5.2
15748,11748,Simran Kaur,03:03.4,13:03.4,5.54
15749,11749,Divya Rao,06:03.4,14:03.4,2.59
15750,11750,Divya Rao,19:03.4,37:03.4,7.02
15751,11751,Arjun Nair,38:03.4,01:03.4,6.52
15752,11752,Simran Kaur,33:03.4,56:03.4,4.3
15753,11753,Amit Singh,42:03.4,00:03.4,9.36
15754,11754,Vikram Verma,44:03.4,07:03.4,8.65
15755,11755,Rahul Jain,41:03.4,49:03.4,7.16
15756,11756,Divya Rao,25:03.4,48:03.4,9.33
15757,11757,Divya Rao,28:03.4,41:03.4,2.89
15758,11758,Sneha Patil,15:03.4,25:03.4,5.96
15759,11759,Priya Das,44:03.4,54:03.4,9.88
15760,11760,Simran Kaur,05:03.4,23:03.4,5.44
15761,11761,Simran Kaur,47:03.4,10:03.4,8.13
15762,11762,Vikram Verma,24:03.4,42:03.4,8.26
15763,11763,Karan Mehta,54:03.4,02:03.4,9.37
15764,11764,Rahul Jain,40:03.4,50:03.4,4.3
15765,11765,Divya Rao,12:03.4,30:03.4,6.82
15766,11766,Vikram Verma,31:03.4,39:03.4,3.7
15767,11767,Rohit Sharma,31:03.4,49:03.4,2.93
15768,11768,Divya Rao,09:03.4,19:03.4,4.86
15769,11769,Sneha Patil,17:03.4,35:03.4,2.91
15770,11770,Rahul Jain,10:03.4,23:03.4,6.31
15771,11771,Rohit Sharma,00:03.4,10:03.4,8.05
15772,11772,Vikram Verma,56:03.4,06:03.4,3.6
15773,11773,Priya Das,18:03.4,31:03.4,8.63
15774,11774,Sneha Patil,25:03.4,43:03.4,3.38
15775,11775,Sneha Patil,17:03.4,35:03.4,4.13
15776,11776,Priya Das,04:03.4,27:03.4,8.89
15777,11777,Priya Das,47:03.4,10:03.4,9.97
15778,11778,Vikram Verma,04:03.4,12:03.4,2.24
15779,11779,Simran Kaur,43:03.4,01:03.4,4.81
15780,11780,Karan Mehta,08:03.4,31:03.4,6.07
15781,11781,Rahul Jain,42:03.4,00:03.4,9.91
15782,11782,Arjun Nair,18:03.4,28:03.4,2.65
15783,11783,Arjun Nair,48:03.4,01:03.4,1.67
15784,11784,Vikram Verma,47:03.4,00:03.4,9.87
15785,11785,Arjun Nair,27:03.4,45:03.4,6.63
15786,11786,Karan Mehta,19:03.4,29:03.4,9.13
15787,11787,Karan Mehta,11:03.4,24:03.4,5.21
15788,11788,Sneha Patil,53:03.4,16:03.4,7.6
15789,11789,Karan Mehta,18:03.4,41:03.4,2.13
15790,11790,Arjun Nair,17:03.4,30:03.4,4.18
15791,11791,Karan Mehta,20:03.4,30:03.4,2.89
15792,11792,Rahul Jain,26:03.4,49:03.4,7.77
15793,11793,Arjun Nair,41:03.4,59:03.4,6.97
15794,11794,Priya Das,53:03.4,01:03.4,9.67
15795,11795,Rohit Sharma,15:03.4,23:03.4,8.28
15796,11796,Sneha Patil,10:03.4,23:03.4,7.58
15797,11797,Arjun Nair,59:03.4,17:03.4,5.28
15798,11798,Amit Singh,55:03.4,13:03.4,6.94
15799,11799,Arjun Nair,48:03.4,06:03.4,3.88
15800,11800,Rahul Jain,12:03.4,35:03.4,4.91
15801,11801,Simran Kaur,44:03.4,57:03.4,7.82
15802,11802,Arjun Nair,36:03.4,44:03.4,9.37
15803,11803,Simran Kaur,47:03.4,57:03.4,7.44
15804,11804,Divya Rao,49:03.4,12:03.4,4.37
15805,11805,Rohit Sharma,17:03.4,25:03.4,8.35
15806,11806,Rahul Jain,50:03.4,03:03.4,6.58
15807,11807,Rahul Jain,58:03.4,21:03.4,5.9
15808,11808,Arjun Nair,49:03.4,57:03.4,9.05
15809,11809,Vikram Verma,59:03.4,22:03.4,8.97
15810,11810,Divya Rao,15:03.4,25:03.4,4.59
15811,11811,Amit Singh,50:03.4,00:03.4,9.81
15812,11812,Arjun Nair,14:03.4,24:03.4,9.33
15813,11813,Simran Kaur,18:03.4,41:03.4,4.42
15814,11814,Priya Das,13:03.4,31:03.4,9.08
15815,11815,Priya Das,35:03.4,43:03.4,3.93
15816,11816,Simran Kaur,20:03.4,38:03.4,3.48
15817,11817,Rohit Sharma,18:03.4,28:03.4,3.4
15818,11818,Karan Mehta,32:03.4,55:03.4,5.78
15819,11819,Amit Singh,56:03.4,14:03.4,9.96
15820,11820,Simran Kaur,27:03.4,45:03.4,6.92
15821,11821,Simran Kaur,51:03.4,01:03.4,8.23
15822,11822,Arjun Nair,02:03.4,10:03.4,4.22
15823,11823,Rohit Sharma,44:03.4,07:03.4,2.33
15824,11824,Arjun Nair,28:03.4,51:03.4,3.54
15825,11825,Rahul Jain,04:03.4,27:03.4,9.04
15826,11826,Sneha Patil,00:03.4,13:03.4,8.05
15827,11827,Priya Das,56:03.4,06:03.4,5.62
15828,11828,Karan Mehta,17:03.4,35:03.4,4.19
15829,11829,Priya Das,13:03.4,23:03.4,5.73
15830,11830,Amit Singh,29:03.4,52:03.4,3.82
15831,11831,Sneha Patil,18:03.4,41:03.4,9.92
15832,11832,Divya Rao,34:03.4,57:03.4,9.73
15833,11833,Divya Rao,21:03.4,29:03.4,2.42
15834,11834,Divya Rao,34:03.4,57:03.4,8.47
15835,11835,Divya Rao,35:03.4,45:03.4,6.85
15836,11836,Rahul Jain,10:03.4,23:03.4,3.18
15837,11837,Amit Singh,45:03.4,08:03.4,4.82
15838,11838,Karan Mehta,28:03.4,41:03.4,4.78
15839,11839,Sneha Patil,27:03.4,45:03.4,3.35
15840,11840,Vikram Verma,13:03.4,21:03.4,8.13
15841,11841,Divya Rao,40:03.4,48:03.4,1.86
15842,11842,Arjun Nair,52:03.4,05:03.4,8.89
15843,11843,Rohit Sharma,38:03.4,01:03.4,6.47
15844,11844,Sneha Patil,55:03.4,08:03.4,8.01
15845,11845,Vikram Verma,39:03.4,47:03.4,2.73
15846,11846,Vikram Verma,55:03.4,08:03.4,1.82
15847,11847,Vikram Verma,15:03.4,25:03.4,2.5
15848,11848,Simran Kaur,41:03.4,54:03.4,6.39
15849,11849,Rahul Jain,33:03.4,51:03.4,5.14
15850,11850,Arjun Nair,51:03.4,09:03.4,7.42
15851,11851,Vikram Verma,00:03.4,23:03.4,6.71
15852,11852,Amit Singh,24:03.4,37:03.4,2.59
15853,11853,Vikram Verma,42:03.4,52:03.4,5.23
15854,11854,Divya Rao,49:03.4,12:03.4,6.64
15855,11855,Sneha Patil,28:03.4,46:03.4,1.5
15856,11856,Rahul Jain,51:03.4,09:03.4,5.61
15857,11857,Rohit Sharma,59:03.4,09:03.4,7.75
15858,11858,Arjun Nair,40:03.4,03:03.4,4.23
15859,11859,Arjun Nair,06:03.4,24:03.4,7.31
15860,11860,Simran Kaur,31:03.4,49:03.4,6.85
15861,11861,Simran Kaur,17:03.4,25:03.4,7.85
15862,11862,Arjun Nair,19:03.4,27:03.4,6.51
15863,11863,Priya Das,21:03.4,39:03.4,9.25
15864,11864,Amit Singh,08:03.4,18:03.4,8.29
15865,11865,Vikram Verma,32:03.4,42:03.4,1.65
15866,11866,Amit Singh,52:03.4,02:03.4,7.67
15867,11867,Amit Singh,04:03.4,27:03.4,8.38
15868,11868,Arjun Nair,00:03.4,18:03.4,5.87
15869,11869,Sneha Patil,59:03.4,07:03.4,1.5
15870,11870,Simran Kaur,23:03.4,31:03.4,4.65
15871,11871,Rohit Sharma,58:03.4,16:03.4,4.33
15872,11872,Vikram Verma,26:03.4,36:03.4,8.2
15873,11873,Sneha Patil,52:03.4,10:03.4,6.47
15874,11874,Simran Kaur,17:03.4,35:03.4,8.62
15875,11875,Priya Das,27:03.4,37:03.4,9.04
15876,11876,Divya Rao,28:03.4,46:03.4,3.22
15877,11877,Rahul Jain,58:03.4,11:03.4,2.73
15878,11878,Vikram Verma,36:03.4,54:03.4,4.14
15879,11879,Priya Das,06:03.4,29:03.4,9.53
15880,11880,Rahul Jain,05:03.4,28:03.4,8.76
15881,11881,Sneha Patil,19:03.4,42:03.4,6.14
15882,11882,Amit Singh,41:03.4,04:03.4,9.19
15883,11883,Rohit Sharma,23:03.4,46:03.4,8.97
15884,11884,Simran Kaur,31:03.4,44:03.4,7.6
15885,11885,Priya Das,55:03.4,08:03.4,8.16
15886,11886,Divya Rao,29:03.4,42:03.4,3.94
15887,11887,Simran Kaur,33:03.4,41:03.4,9.49
15888,11888,Rahul Jain,30:03.4,38:03.4,4.78
15889,11889,Rohit Sharma,48:03.4,11:03.4,4.35
15890,11890,Priya Das,26:03.4,34:03.4,3.07
15891,11891,Amit Singh,04:03.4,27:03.4,8.97
15892,11892,Arjun Nair,55:03.4,13:03.4,8.2
15893,11893,Rahul Jain,07:03.4,20:03.4,9.36
15894,11894,Vikram Verma,34:03.4,52:03.4,3.94
15895,11895,Arjun Nair,18:03.4,26:03.4,2.42
15896,11896,Rohit Sharma,23:03.4,31:03.4,1.64
15897,11897,Simran Kaur,07:03.4,15:03.4,6.4
15898,11898,Divya Rao,39:03.4,47:03.4,6.59
15899,11899,Rahul Jain,14:03.4,37:03.4,7.86
15900,11900,Priya Das,33:03.4,43:03.4,8.87
15901,11901,Arjun Nair,24:03.4,34:03.4,4.72
15902,11902,Simran Kaur,09:03.4,22:03.4,1.68
15903,11903,Amit Singh,46:03.4,04:03.4,7.71
15904,11904,Amit Singh,33:03.4,43:03.4,5.27
15905,11905,Priya Das,46:03.4,56:03.4,3.24
15906,11906,Simran Kaur,52:03.4,00:03.4,2.41
15907,11907,Priya Das,22:03.4,45:03.4,1.51
15908,11908,Simran Kaur,13:03.4,36:03.4,9.53
15909,11909,Rahul Jain,28:03.4,51:03.4,4.49
15910,11910,Divya Rao,37:03.4,00:03.4,4.45
15911,11911,Priya Das,04:03.4,14:03.4,4.87
15912,11912,Amit Singh,59:03.4,22:03.4,2.12
15913,11913,Karan Mehta,48:03.4,11:03.4,2.43
15914,11914,Amit Singh,35:03.4,48:03.4,4.53
15915,11915,Arjun Nair,06:03.4,16:03.4,4.68
15916,11916,Rahul Jain,40:03.4,58:03.4,9.78
15917,11917,Priya Das,51:03.4,09:03.4,7.9
15918,11918,Vikram Verma,45:03.4,53:03.4,5.7
15919,11919,Rohit Sharma,45:03.4,53:03.4,2.81
15920,11920,Simran Kaur,07:03.4,15:03.4,7.12
15921,11921,Rohit Sharma,23:03.4,36:03.4,8.6
15922,11922,Karan Mehta,24:03.4,37:03.4,2.85
15923,11923,Rohit Sharma,57:03.4,15:03.4,4.98
15924,11924,Arjun Nair,15:03.4,28:03.4,5.26
15925,11925,Divya Rao,47:03.4,00:03.4,5.03
15926,11926,Sneha Patil,12:03.4,22:03.4,3.46
15927,11927,Sneha Patil,11:03.4,34:03.4,3.69
15928,11928,Simran Kaur,42:03.4,50:03.4,3.22
15929,11929,Karan Mehta,25:03.4,35:03.4,7.02
15930,11930,Sneha Patil,18:03.4,26:03.4,6.4
15931,11931,Vikram Verma,30:03.4,38:03.4,8.82
15932,11932,Sneha Patil,23:03.4,41:03.4,4.44
15933,11933,Priya Das,10:03.4,23:03.4,4.36
15934,11934,Vikram Verma,44:03.4,07:03.4,7.3
15935,11935,Amit Singh,25:03.4,35:03.4,4.17
15936,11936,Priya Das,30:03.4,40:03.4,7.44
15937,11937,Simran Kaur,55:03.4,08:03.4,8.83
15938,11938,Arjun Nair,08:03.4,26:03.4,5.06
15939,11939,Karan Mehta,01:03.4,14:03.4,8.71
15940,11940,Sneha Patil,54:03.4,17:03.4,2.49
15941,11941,Divya Rao,54:03.4,12:03.4,6.66
15942,11942,Rohit Sharma,23:03.4,33:03.4,1.78
15943,11943,Priya Das,22:03.4,35:03.4,5.95
15944,11944,Arjun Nair,25:03.4,35:03.4,5.21
15945,11945,Divya Rao,25:03.4,48:03.4,6.99
15946,11946,Sneha Patil,03:03.4,21:03.4,6.99
15947,11947,Vikram Verma,02:03.4,20:03.4,7.26
15948,11948,Simran Kaur,15:03.4,23:03.4,9.58
15949,11949,Simran Kaur,20:03.4,38:03.4,7.94
15950,11950,Rahul Jain,37:03.4,00:03.4,5.26
15951,11951,Rohit Sharma,15:03.4,28:03.4,5.55
15952,11952,Karan Mehta,26:03.4,49:03.4,6.4
15953,11953,Divya Rao,10:03.4,18:03.4,6.65
15954,11954,Simran Kaur,38:03.4,51:03.4,4.28
15955,11955,Amit Singh,54:03.4,02:03.4,9.06
15956,11956,Rohit Sharma,10:03.4,33:03.4,6.02
15957,11957,Rohit Sharma,32:03.4,45:03.4,1.82
15958,11958,Rohit Sharma,34:03.4,57:03.4,9.53
15959,11959,Rohit Sharma,43:03.4,06:03.4,4.6
15960,11960,Karan Mehta,41:03.4,59:03.4,7.93
15961,11961,Simran Kaur,23:03.4,33:03.4,8.25
15962,11962,Rahul Jain,29:03.4,39:03.4,6.46
15963,11963,Sneha Patil,11:03.4,19:03.4,2.56
15964,11964,Amit Singh,36:03.4,44:03.4,2.86
15965,11965,Rohit Sharma,51:03.4,04:03.4,4.11
15966,11966,Priya Das,37:03.4,50:03.4,6.09
15967,11967,Rohit Sharma,49:03.4,59:03.4,6.07
15968,11968,Vikram Verma,56:03.4,14:03.4,7.87
15969,11969,Amit Singh,29:03.4,39:03.4,3.98
15970,11970,Vikram Verma,47:03.4,55:03.4,4.23
15971,11971,Priya Das,24:03.4,37:03.4,6
15972,11972,Vikram Verma,43:03.4,53:03.4,4.03
15973,11973,Karan Mehta,58:03.4,06:03.4,5.89
15974,11974,Rohit Sharma,13:03.4,36:03.4,5.27
15975,11975,Rohit Sharma,47:03.4,10:03.4,1.95
15976,11976,Rohit Sharma,40:03.4,03:03.4,6.07
15977,11977,Rahul Jain,24:03.4,34:03.4,7.99
15978,11978,Amit Singh,27:03.4,50:03.4,6.19
15979,11979,Amit Singh,11:03.4,24:03.4,7.1
15980,11980,Rohit Sharma,51:03.4,04:03.4,5.63
15981,11981,Rohit Sharma,17:03.4,27:03.4,9.19
15982,11982,Amit Singh,57:03.4,05:03.4,8.07
15983,11983,Vikram Verma,58:03.4,16:03.4,7.37
15984,11984,Arjun Nair,49:03.4,59:03.4,2.12
15985,11985,Simran Kaur,31:03.4,41:03.4,3.13
15986,11986,Priya Das,29:03.4,39:03.4,7.02
15987,11987,Karan Mehta,42:03.4,52:03.4,7.63
15988,11988,Sneha Patil,31:03.4,54:03.4,3.75
15989,11989,Divya Rao,11:03.4,19:03.4,1.61
15990,11990,Rohit Sharma,33:03.4,56:03.4,3.61
15991,11991,Sneha Patil,10:03.4,28:03.4,7.68
15992,11992,Karan Mehta,04:03.4,27:03.4,3.06
15993,11993,Priya Das,37:03.4,00:03.4,8.94
15994,11994,Rahul Jain,25:03.4,38:03.4,4.23
15995,11995,Priya Das,05:03.4,15:03.4,2.91
15996,11996,Simran Kaur,01:03.4,24:03.4,9.65
15997,11997,Priya Das,18:03.4,26:03.4,7.66
15998,11998,Vikram Verma,58:03.4,06:03.4,3.91
15999,11999,Rahul Jain,54:03.4,07:03.4,5.3
16000,12000,Vikram Verma,42:03.4,00:03.4,5.1
16001,12001,Vikram Verma,37:03.4,00:03.4,5.48
16002,12002,Karan Mehta,10:03.4,33:03.4,4.07
16003,12003,Rahul Jain,19:03.4,27:03.4,6.69
16004,12004,Amit Singh,19:03.4,37:03.4,4.9
16005,12005,Rohit Sharma,22:03.4,35:03.4,4.56
16006,12006,Amit Singh,56:03.4,06:03.4,9.13
16007,12007,Sneha Patil,35:03.4,58:03.4,9.6
16008,12008,Simran Kaur,33:03.4,41:03.4,8.89
16009,12009,Vikram Verma,47:03.4,57:03.4,1.64
16010,12010,Priya Das,57:03.4,10:03.4,2.29
16011,12011,Priya Das,53:03.4,03:03.4,4.94
